Participant_ID,EffectiveDate,TerminationDate,UserId,User Status Description,CreatedDate,HireDate,Organization_ID,ParticipantStatusId,ParticpantStatusDescription,ERName,EmployerOrganizationID,ParticipantName,Participant Last Name,Participant First name,SSN,userStatusID,DOB,ReimbursementMethod,EmploymentStatus,EmploymentStatusID,No: of participants,DivisionName,Bankname,RoutingNo,AccountType,AccountNumber,UserBank_ID,ReimbursementMethod_ID,ByDivision
24328,2/1/2010 12:00:00 AM,,24811,Active,12/13/2023 11:46:10 PM,2/1/2010 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Cooper,Shawn",Cooper,Shawn,297842326,1,9/21/1973 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24329,11/9/2020 12:00:00 AM,,24812,Active,12/13/2023 11:46:10 PM,11/9/2020 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Cordell,Mark",Cordell,Mark,274780444,1,5/28/1972 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24330,7/25/2018 12:00:00 AM,,24813,Active,12/13/2023 11:46:11 PM,7/25/2018 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Dolak,Douglas",Dolak,Douglas,294840479,1,9/26/1970 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24331,7/22/2019 12:00:00 AM,12/31/2023 12:00:00 AM,24814,Active,12/13/2023 11:46:11 PM,7/22/2019 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Erman,Shawnna",Erman,Shawnna,302964709,1,5/26/1994 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
24332,1/1/2023 12:00:00 AM,10/7/2025 12:00:00 AM,24815,Active,12/13/2023 11:46:11 PM,,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Gott,Steve",Gott,Steve,294721810,1,,N/A,Terminated,9,1,N/A,,,,,,,False
24333,1/1/2023 12:00:00 AM,,24816,Active,12/13/2023 11:46:12 PM,,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Hilty,Christian",Hilty,Christian,297808088,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24334,3/2/2020 12:00:00 AM,1/18/2024 12:00:00 AM,24817,Active,12/13/2023 11:46:12 PM,3/2/2020 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Hilty,Cody",Hilty,Cody,272983192,1,10/22/1994 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
24335,6/2/2010 12:00:00 AM,,24818,Active,12/13/2023 11:46:12 PM,6/2/2010 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Hoff,Mark",Hoff,Mark,276687175,1,5/15/1961 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24336,5/21/2018 12:00:00 AM,,24819,Active,12/13/2023 11:46:13 PM,5/21/2018 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Huffman,Nathan",Huffman,Nathan,298849096,1,10/24/1971 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24337,1/11/2202 12:00:00 AM,,24820,Active,12/13/2023 11:46:13 PM,1/11/2202 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Jackson,Jordan",Jackson,Jordan,269981327,1,8/6/1993 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24338,1/1/2023 12:00:00 AM,,24821,Active,12/13/2023 11:46:14 PM,,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Mcelroy,Steven",Mcelroy,Steven,300729553,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24339,10/21/2019 12:00:00 AM,12/31/2023 12:00:00 AM,24822,Active,12/13/2023 11:46:14 PM,10/21/2019 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Myers,Mitchell",Myers,Mitchell,278983732,1,6/22/1994 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
24340,8/25/2014 12:00:00 AM,2/20/2026 12:00:00 AM,24823,Active,12/13/2023 11:46:14 PM,8/25/2014 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Shaw,Carroll",Shaw,Carroll,446683866,1,10/31/1963 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
24341,5/9/2016 12:00:00 AM,,24824,Active,12/13/2023 11:46:15 PM,5/9/2016 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Tucker,Kevin",Tucker,Kevin,300604957,1,9/25/1977 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24342,4/4/2019 12:00:00 AM,,24825,Active,12/13/2023 11:46:15 PM,4/4/2019 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Williams,Justin",Williams,Justin,279965652,1,6/25/1993 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24343,4/17/2017 12:00:00 AM,,24826,Active,12/13/2023 11:46:15 PM,4/17/2017 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Wise,Dennis",Wise,Dennis,271542742,1,9/14/1957 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24344,1/1/2023 12:00:00 AM,4/30/2025 12:00:00 AM,24827,Active,12/13/2023 11:46:16 PM,,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Mendenhall,Lorie",Mendenhall,Lorie,277669717,1,,N/A,Terminated,9,1,N/A,,,,,,,False
24345,1/1/2023 12:00:00 AM,3/21/2024 12:00:00 AM,24829,Active,12/13/2023 11:46:16 PM,8/7/2023 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Richards,Michael",Richards,Michael,291806461,1,,N/A,Terminated,9,1,N/A,,,,,,,False
24346,11/3/2014 12:00:00 AM,,24832,Active,12/13/2023 11:46:17 PM,11/3/2014 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Jacobson,Zachery",Jacobson,Zachery,272927033,1,1/8/1989 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24347,1/1/2023 12:00:00 AM,,24837,Active,12/13/2023 11:58:05 PM,,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Chamberlin,Colby",Chamberlin,Colby,270681990,1,,N/A,Terminated,9,1,N/A,,,,,,,False
24348,1/1/2023 12:00:00 AM,,24838,Active,12/14/2023 12:06:17 AM,1/2/2020 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Schneider,Christine",Schneider,Christine,278705892,1,3/22/1969 12:00:00 AM,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24349,1/1/2023 12:00:00 AM,,24839,Active,12/14/2023 12:58:49 AM,5/1/2023 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Turner,Stewart",Turner,Stewart,198741045,1,1/24/1994 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
27429,4/1/2024 12:00:00 AM,5/31/2024 12:00:00 AM,29423,Inactive,6/5/2024 2:37:58 PM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"Paquette,Elisabeth",Paquette,Elisabeth,240635703,2,,N/A,Terminated,9,1,N/A,,,,,,,False
28816,1/5/2025 12:00:00 AM,,31385,Active,8/27/2025 12:17:07 PM,10/7/2024 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Finkenbinder,Todd",Finkenbinder,Todd,289923226,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28817,6/8/2025 12:00:00 AM,,31386,Active,8/27/2025 12:27:12 PM,3/10/2025 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Waltz,Joshua",Waltz,Joshua,271943022,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28837,7/1/2025 12:00:00 AM,9/3/2025 12:00:00 AM,31412,Active,9/11/2025 11:36:15 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"Mitchell,Shannon",Mitchell,Shannon,,1,,N/A,Terminated,9,1,N/A,,,,,,,False
28856,9/1/2025 12:00:00 AM,9/18/2025 12:00:00 AM,31444,Active,9/23/2025 2:57:18 PM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"Gochez,Sarai",Gochez,Sarai,,1,,N/A,Terminated,9,1,N/A,,,,,,,False
28867,6/1/2025 12:00:00 AM,9/30/2025 12:00:00 AM,31467,Active,10/7/2025 10:51:36 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"Partsch,Nicki",Partsch,Nicki,,1,,N/A,Terminated,9,1,N/A,,,,,,,False
28905,10/1/2025 12:00:00 AM,,31527,Active,11/3/2025 3:51:06 PM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"Hudson,Rylan",Hudson,Rylan,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28950,10/1/2025 12:00:00 AM,,31582,Active,11/10/2025 9:11:36 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"SINGSANK,LAURALEI",SINGSANK,LAURALEI,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22293,3/23/2023 12:00:00 AM,,22307,Active,3/23/2023 11:07:06 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ADAMS,KATHLEEN",ADAMS,KATHLEEN,224822727,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22295,3/23/2023 12:00:00 AM,,22309,Active,3/23/2023 11:07:09 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ADAMS,KIM",ADAMS,KIM,223256503,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22297,3/23/2023 12:00:00 AM,,22311,Active,3/23/2023 11:07:11 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ADDISON,TIFFANY",ADDISON,TIFFANY,431696942,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22300,3/23/2023 12:00:00 AM,,22314,Active,3/23/2023 11:07:16 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"AIKEN,SHANTAE",AIKEN,SHANTAE,224658701,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22302,3/23/2023 12:00:00 AM,,22316,Active,3/23/2023 11:07:20 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ALDERMAN,ANGIE",ALDERMAN,ANGIE,239251096,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22303,3/23/2023 12:00:00 AM,,22317,Active,3/23/2023 11:07:22 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ALNAJI,MUSSTAFA",ALNAJI,MUSSTAFA,228833153,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22306,3/23/2023 12:00:00 AM,,22320,Active,3/23/2023 11:07:26 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ALVAREZ VELASCO,BRITNEY",ALVAREZ VELASCO,BRITNEY,226914938,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22308,3/23/2023 12:00:00 AM,,22322,Active,3/23/2023 11:07:31 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"AMES,DIXON",AMES,DIXON,230677667,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22311,3/23/2023 12:00:00 AM,,22325,Active,3/23/2023 11:07:35 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"AMES,MARK",AMES,MARK,229681815,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22312,3/23/2023 12:00:00 AM,,22326,Active,3/23/2023 11:07:42 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ANTHONY,DARLENE",ANTHONY,DARLENE,229396622,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22314,3/23/2023 12:00:00 AM,,22328,Active,3/23/2023 11:07:44 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ANTHONY,JENNIFER",ANTHONY,JENNIFER,228477354,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22317,3/23/2023 12:00:00 AM,,22331,Active,3/23/2023 11:07:49 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ARNEY,WILLIAM",ARNEY,WILLIAM,225023456,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22319,3/23/2023 12:00:00 AM,,22333,Active,3/23/2023 11:07:52 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"AUSTIN,LISA",AUSTIN,LISA,225983115,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22322,3/23/2023 12:00:00 AM,,22336,Active,3/23/2023 11:08:02 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BACK,AARON",BACK,AARON,224532592,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22325,3/23/2023 12:00:00 AM,,22339,Active,3/23/2023 11:08:06 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BAPTISTE-NEWMAN,DENISE",BAPTISTE-NEWMAN,DENISE,611287641,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22328,3/23/2023 12:00:00 AM,,22342,Active,3/23/2023 11:08:10 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BEACH STARUK,ALICA",BEACH STARUK,ALICA,367942114,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
24855,1/1/2024 12:00:00 AM,10/25/2024 12:00:00 AM,25440,Inactive,12/28/2023 11:31:20 AM,,1155,2,Active - Part Time,Village of Brookfield,1155,"Jordan,Tammy",Jordan,Tammy,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26186,3/2/2020 12:00:00 AM,1/18/2024 12:00:00 AM,27542,Active,1/19/2024 9:24:36 AM,3/2/2020 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Hilty,Cody",Hilty,Cody,272983192,1,10/22/1994 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
26192,1/24/2024 12:00:00 AM,1/23/2024 12:00:00 AM,27611,Active,1/24/2024 8:45:40 AM,7/31/2023 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Benito,David",Benito,David,016575645,1,,N/A,Terminated,9,1,N/A,,,,,,,False
26239,1/1/2022 12:00:00 AM,,27726,Active,2/10/2024 9:47:14 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"BENOIT,CHARLOTTE",BENOIT,CHARLOTTE,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26240,1/1/2022 12:00:00 AM,,27727,Active,2/10/2024 9:47:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"CINCOTTA,HANAH",CINCOTTA,HANAH,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26241,1/1/2022 12:00:00 AM,,27728,Active,2/10/2024 9:47:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"DE GONZALEZ,ALEXANDRA",DE GONZALEZ,ALEXANDRA,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26242,1/1/2022 12:00:00 AM,,27729,Active,2/10/2024 9:47:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"DE MARCO,VIOLET",DE MARCO,VIOLET,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26243,1/1/2022 12:00:00 AM,,27730,Active,2/10/2024 9:47:16 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"DORGAN,MARK",DORGAN,MARK,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26244,1/1/2022 12:00:00 AM,8/16/2024 12:00:00 AM,27731,Inactive,2/10/2024 9:47:17 AM,,550,2,Active - Part Time,Clearwater Media Productions,550,"LI,MICHELLE",LI,MICHELLE,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26245,1/1/2022 12:00:00 AM,,27732,Active,2/10/2024 9:47:17 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"MCCOY,TIMOTHY",MCCOY,TIMOTHY,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26246,1/1/2022 12:00:00 AM,,27733,Active,2/10/2024 9:47:17 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"ORSINI,NICOLE",ORSINI,NICOLE,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26247,1/1/2022 12:00:00 AM,,27734,Active,2/10/2024 9:47:17 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"SANDBERG,MICHAELA",SANDBERG,MICHAELA,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26248,1/1/2022 12:00:00 AM,5/15/2024 12:00:00 AM,27735,Inactive,2/10/2024 9:47:18 AM,,550,2,Active - Part Time,Clearwater Media Productions,550,"WYNKOOP,MORGAN",WYNKOOP,MORGAN,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26249,1/1/2022 12:00:00 AM,,27736,Active,2/10/2024 9:51:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"ALEXANDER,JENNY",ALEXANDER,JENNY,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26250,1/1/2022 12:00:00 AM,,27737,Active,2/10/2024 9:51:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"AVISHAI,BEN",AVISHAI,BEN,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26251,1/1/2022 12:00:00 AM,,27738,Active,2/10/2024 9:51:15 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"BEECHER,JESSIE",BEECHER,JESSIE,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26252,1/1/2022 12:00:00 AM,,27739,Active,2/10/2024 9:51:16 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"CARLSEN,JAMES",CARLSEN,JAMES,,1,,Direct Deposit,Employed - Full Time,1,1,N/A,Bank of America,011000138,Checking,004609402160,211,2,False
26253,1/1/2022 12:00:00 AM,,27740,Active,2/10/2024 9:51:17 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"DOHERTY,JENNIFER",DOHERTY,JENNIFER,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26254,1/1/2022 12:00:00 AM,,27741,Active,2/10/2024 9:51:18 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"FUKUSHIMA,GLENN",FUKUSHIMA,GLENN,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26255,1/1/2022 12:00:00 AM,,27742,Active,2/10/2024 9:51:18 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"KUKURA,ANDREW",KUKURA,ANDREW,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26256,1/1/2022 12:00:00 AM,,27743,Active,2/10/2024 9:51:18 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"LAY,TIMOTHY",LAY,TIMOTHY,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26257,1/1/2022 12:00:00 AM,,27744,Active,2/10/2024 9:51:19 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"MACLEAN,MATTHEW",MACLEAN,MATTHEW,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26258,1/1/2022 12:00:00 AM,10/4/2024 12:00:00 AM,27745,Inactive,2/10/2024 9:51:20 AM,,550,2,Active - Part Time,Clearwater Media Productions,550,"RIPPEL,ELENA",RIPPEL,ELENA,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26259,1/1/2022 12:00:00 AM,3/29/2024 12:00:00 AM,27746,Inactive,2/10/2024 9:51:21 AM,,550,2,Active - Part Time,Clearwater Media Productions,550,"ROTMAN,LEONARD",ROTMAN,LEONARD,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26260,1/1/2022 12:00:00 AM,,27747,Active,2/10/2024 9:51:21 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"SCHIPELLITE,EVAN",SCHIPELLITE,EVAN,,1,,Direct Deposit,Employed - Full Time,1,1,N/A,TD Bank,211370545,Checking,8252314435,210,2,False
26261,1/1/2022 12:00:00 AM,,27748,Active,2/10/2024 9:51:22 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"SEIDL,BARBARA",SEIDL,BARBARA,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26262,1/1/2022 12:00:00 AM,,27749,Active,2/10/2024 9:51:22 AM,,550,1,Active - Full Time,Clearwater Media Productions,550,"SHAH,KUNJAL",SHAH,KUNJAL,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26343,1/1/2022 12:00:00 AM,6/1/2019 12:00:00 AM,27888,Inactive,2/12/2024 7:34:11 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"DILUCCA,JIM",DILUCCA,JIM,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26344,1/1/2022 12:00:00 AM,,27889,Active,2/12/2024 7:34:12 AM,,1071,1,Active - Full Time,"Ridgeline Manufacturing, LLC",1071,"EASH,CORRI",EASH,CORRI,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26345,1/1/2022 12:00:00 AM,9/12/2018 12:00:00 AM,27890,Inactive,2/12/2024 7:34:13 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"GIAUGUE,SHANE",GIAUGUE,SHANE,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
27732,8/1/2024 12:00:00 AM,8/23/2024 12:00:00 AM,29801,Inactive,9/24/2024 9:28:22 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"Donati,Diane",Donati,Diane,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
27745,10/1/2024 12:00:00 AM,,29816,Active,9/30/2024 11:19:27 AM,,408,1,Active - Full Time,Columbia Corridor Association,408,"Elias,Alexis",Elias,Alexis,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
27808,10/28/2024 12:00:00 AM,,29899,Active,10/28/2024 3:17:12 PM,,440,1,Active - Full Time,Maplewood Community Church,440,"Sweat,Gunter",Sweat,Gunter,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
27809,10/28/2024 12:00:00 AM,,29900,Active,10/28/2024 3:27:21 PM,,440,1,Active - Full Time,Maplewood Community Church,440,"Jackson,Logan",Jackson,Logan,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
27810,10/28/2024 12:00:00 AM,,29901,Active,10/28/2024 3:35:27 PM,,440,1,Active - Full Time,Maplewood Community Church,440,"Morris,Mattie",Morris,Mattie,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
27813,2/1/2024 12:00:00 AM,10/9/2024 12:00:00 AM,29905,Inactive,10/29/2024 2:29:43 PM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"White,Shana",White,Shana,227940789,2,,N/A,Terminated,9,1,N/A,,,,,,,False
29233,3/2/2019 12:00:00 AM,12/23/2025 12:00:00 AM,31942,Active,12/30/2025 7:55:04 AM,12/7/2018 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Mendenhall,Jeffrey",Mendenhall,Jeffrey,299860548,1,1/11/1980 12:00:00 AM,N/A,Terminated,9,1,N/A,,,,,,,False
4419,3/22/2023 12:00:00 AM,,4433,Active,3/22/2023 11:29:22 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"AMES,DONALD",AMES,DONALD,396704917,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4455,3/22/2023 12:00:00 AM,,4469,Active,3/22/2023 11:29:55 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"FARRAR,LEE",FARRAR,LEE,477848540,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4457,3/22/2023 12:00:00 AM,,4471,Active,3/22/2023 11:29:56 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"GARCIA,CODY",GARCIA,CODY,390061703,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4464,3/22/2023 12:00:00 AM,,4478,Active,3/22/2023 11:30:05 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"HOGGATT,PATRICIA",HOGGATT,PATRICIA,390783859,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4466,3/22/2023 12:00:00 AM,,4480,Active,3/22/2023 11:30:07 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"KANTZLER,ROBIN",KANTZLER,ROBIN,396905298,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4471,3/22/2023 12:00:00 AM,10/4/2024 12:00:00 AM,4485,Inactive,3/22/2023 11:30:10 AM,,1155,2,Active - Part Time,Village of Brookfield,1155,"LORD,TOD",LORD,TOD,397744349,2,,N/A,Terminated,9,1,N/A,,,,,,,False
4480,3/22/2022 12:00:00 AM,7/4/2025 12:00:00 AM,4494,Inactive,3/22/2023 11:30:18 AM,,1155,2,Active - Part Time,Village of Brookfield,1155,"MOEN,LISA",MOEN,LISA,398848464,2,,Check,Terminated,9,1,N/A,SUMMIT CREDIT UNION,275979034,Checking,1090003938800,276,1,False
4483,3/22/2023 12:00:00 AM,,4497,Active,3/22/2023 11:30:20 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"NIESEN,BEVERLY",NIESEN,BEVERLY,392749430,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
4488,3/22/2023 12:00:00 AM,11/19/2025 12:00:00 AM,4502,Active,3/22/2023 11:30:25 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"REDFORD,VICKI",REDFORD,VICKI,388907396,1,,Check,Terminated,9,1,N/A,Badger  Bank,075902188,Checking,397484,187,1,False
4498,3/22/2023 12:00:00 AM,,4512,Active,3/22/2023 11:30:33 AM,,1155,1,Active - Full Time,Village of Brookfield,1155,"SCHROEDL,DEREK",SCHROEDL,DEREK,396024281,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20346,3/23/2023 12:00:00 AM,,20360,Active,3/23/2023 10:14:36 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"BARRETT,SAMANTHA",BARRETT,SAMANTHA,255875193,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20348,3/23/2023 12:00:00 AM,,20362,Inactive,3/23/2023 10:14:39 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"BRECKAN,JUSTIN",BRECKAN,JUSTIN,353762622,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20350,3/23/2023 12:00:00 AM,,20364,Inactive,3/23/2023 10:14:42 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"CHANDLER,JAMES",CHANDLER,JAMES,256631741,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20353,3/23/2023 12:00:00 AM,,20367,Inactive,3/23/2023 10:14:46 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"COLE,MATTHEW",COLE,MATTHEW,256832806,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20355,3/23/2023 12:00:00 AM,,20369,Inactive,3/23/2023 10:14:47 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"DAVIS,AMY",DAVIS,AMY,255591830,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20356,3/23/2023 12:00:00 AM,,20370,Inactive,3/23/2023 10:14:49 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"DOWNER,LISA",DOWNER,LISA,253378031,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
